feature,importance
DIAB,0.31194404
fam_kid_avg_birth_year,0.12928662
DIABF,0.09197657
WEIGHT,0.08911358
fam_KAEDUC_mean,0.081052676
DADAGE,0.07530585
MOMAGE,0.075123616
BMI,0.074992836
wave,0.07120425
