feature,importance
DIAB,0.2973548
fam_kid_avg_birth_year,0.1506084
fam_KAEDUC_mean,0.090844445
DADAGE,0.082388796
DIABF,0.07880111
MOMAGE,0.07835374
WEIGHT,0.07630151
BMI,0.074417874
wave,0.07092927
