feature,importance
DIAB,0.23357613
DIABF,0.21717077
BMI,0.17520395
fam_KAEDUC_mean,0.06851183
fam_kid_avg_birth_year,0.06582196
WEIGHT,0.06303524
DADAGE,0.060630735
MOMAGE,0.05940641
wave,0.056642987
