feature,importance
fam_kid_avg_birth_year,0.14398266
BMI,0.12205555
DIABF,0.118281685
MOMAGE,0.11211607
DADAGE,0.11182775
fam_KAEDUC_mean,0.108512245
WEIGHT,0.10534508
DIAB,0.0989442
wave,0.07893474
